TITLE="Graphics"
VARIABLES= "1000/T, 1/K", "t1_49, s", "t2_49, s"
1.666667 0.5420677 0.7320077
1.538462 0.1675282 0.6877338
1.428571 0.0 0.1577436
1.333333 0.0 0.0
1.25 0.0 0.0
1.176471 0.0 0.8060348
1.111111 0.0 0.2622308
1.052632 0.0 0.09342044
1.0 0.0 0.03643101
0.952381 0.0 0.01533818
0.9090909 0.0 0.006925909
0.8695652 0.0 0.003364336
0.8333333 0.0 0.001759901
0.8 0.0 9.743198E-4
