VARIABLES= "10000/T, 1/K", "Ignidion delay time 1_YOO","Ignidion delay time 1_YOO" 
TITLE="Graphics"
1.666667,0.0,0.0
1.538462,0.04531944,0.04562324
1.428571,0.009274911,0.009647908
1.333333,0.002527887,0.003005038
1.25,9.175972E-4,0.001572855
1.176471,4.877773E-4,0.001489772
1.111111,5.752255E-4,0.002245318
1.052632,0.0,0.003502819
1.0,0.0,0.002589285
0.952381,0.0,0.0013932
0.9090909,0.0,7.4647E-4
0.8695652,0.0,4.176418E-4
0.8333333,0.0,2.396502E-4
0.8,0.0,1.381514E-4
