TITLE="Graphics"
VARIABLES= "r, cm", "drho/dt, g/(cm<sup>3</sup>s", " dT/dt", "dW/dt"
0.0378676 1.16243 81980.1 14017.4
0.0386029 0 0 0
0.0393382 0 0 0
0.0400735 0 0 0
0.0408088 0 0 0
0.0415441 0 0 0
0.0422794 0 0 0
0.0430147 0 0 0
0.04375 0 0 0
0.0444853 0 0 0
0.0452206 0 0 0
0.0459559 0 0 0
0.0466912 0 0 0
0.0474265 0 0 0
0.0481618 0 0 0
0.0488971 0 0 0
0.0496324 0 0 0
0.0503676 0 0 0
0.0511029 0 0 0
0.0518382 0 0 0
0.0525735 0 0 0
0.0533088 0 0 0
0.0540441 0 0 0
0.0547794 0 0 0
0.0555147 0 0 0
0.05625 0 0 0
0.0569853 0 0 0
0.0577206 0 0 0
0.0584559 0 0 0
0.0591912 0 0 0
0.0599265 0 0 0
0.0606618 0 0 0
0.0613971 0 0 0
0.0621324 0 0 0
0.0628676 0 0 0
0.0636029 0 0 0
0.0643382 0 0 0
0.0650735 0 0 0
0.0658088 0 0 0
0.0665441 0 0 0
0.0672794 0 0 0
0.0680147 0 0 0
0.06875 0 0 0
0.0694853 0 0 0
0.0702206 0 0 0
0.0709559 0 0 0
0.0716912 0 0 0
0.0724265 0 0 0
0.0731618 0 0 0
0.0739915 0 0 0
0.0749278 0 0 0
0.0759844 0 0 0
0.0771767 0 0 0
0.0785221 0 0 0
0.0800404 0 0 0
0.0817536 0 0 0
0.0836869 0 0 0
0.0858685 0 0 0
0.0883304 0 0 0
0.0911084 0 0 0
0.0942433 0 0 0
0.0977809 0 0 0
0.101773 0 0 0
0.106277 0 0 0
0.111361 0 0 0
0.117097 0 0 0
0.12357 0 0 0
0.130874 0 0 0
0.139117 0 0 0
0.148418 0 0 0
0.158914 0 0 0
0.170758 0 0 0
0.184123 0 0 0
0.199205 0 0 0
0.216225 0 0 0
0.23543 0 0 0
0.257102 0 0 0
0.281558 0 0 0
0.309155 0 0 0
0.340296 0 0 0
0.375438 0 0 0
0.415093 0 0 0
0.459842 0 0 0
0.510338 0 0 0
0.567321 0 0 0
0.631622 0 0 0
0.704183 0 0 0
0.786063 0 0 0
0.878461 0 0 0
0.982726 0 0 0
1.10038 0 0 0
1.23315 0 0 0
1.38298 0 0 0
1.55205 0 0 0
1.74283 0 0 0
1.95812 0 0 0
2.20106 0 0 0
2.4752 0 0 0
2.78456 0 0 0
