TITLE="Graphics"
VARIABLES= "1000/T, 1/K", "time, s"
    1.666667  0.5311706

    1.428571    589

    1.25    734832

    1.111111    127519

    1.0  0.04508801

    0.9090909  0.01094496

    0.8333333  0.002137899


    1.333333    611737

    1.176471    641129

    1.052632  0.07348987

    0.952381  0.02394373

    0.8695652  0.004746417

