TITLE="Graphics"
VARIABLES= "1000/T, 1/K", "t_DKM, s"
  0.7142857  4.91761E-5
  0.8333333  6.934243E-4
  0.8695652  0.001401928
  0.9090909  0.002523403
  0.952381  0.003966259
  1.0  0.005785971
  1.052632  0.00829738
  1.111111  0.01079564
  1.176471  0.01113924
  1.25  0.01050683
  1.333333  0.01097626
  1.428571  0.01665664
  1.538462  0.04414415
  1.666667  0.1982467






