VARIABLES= "T, K", "Ld", "Pf", "Lambda", "Cp", "rho", "Cp_hept_g", "Lambda_hept_g", "H_hept_g"TITLE="Graphics"
411.409 285.626 0 0.000905692 2.82317 0.679931 0.260162 0.000238241 -1664.45
414.765 282.92 0 0.000895565 2.84264 0.679931 0.261831 0.000241789 -1657.16
418.121 280.178 0 0.000885405 2.8621 0.679931 0.263491 0.000245352 -1649.84
421.477 277.396 0 0.000875211 2.88186 0.679931 0.265144 0.000248927 -1642.46
424.832 274.568 0 0.000864981 2.90199 0.679931 0.266789 0.000252516 -1635.04
428.188 271.689 0 0.000854716 2.92213 0.679931 0.268426 0.000256117 -1627.57
431.544 268.753 0 0.000844414 2.94303 0.679931 0.270056 0.000259731 -1620.06
434.899 265.753 0 0.000834077 2.96485 0.679931 0.271678 0.000263357 -1612.51
438.255 262.683 0 0.000823704 2.98666 0.679931 0.273293 0.000266996 -1604.9
441.611 259.534 0 0.000813298 3.00911 0.679931 0.2749 0.000270646 -1597.26
444.966 256.299 0 0.00080286 3.03227 0.679931 0.2765 0.000274308 -1589.56
448.322 252.968 0 0.000792393 3.05542 0.679931 0.278092 0.000277982 -1581.83
451.678 249.533 0 0.000781899 3.07992 0.679931 0.279677 0.000281667 -1574.05
455.034 245.983 0 0.000771383 3.10576 0.679931 0.281254 0.000285364 -1566.22
458.389 242.308 0 0.000760848 3.1316 0.679931 0.282824 0.000289071 -1558.35
461.745 238.496 0 0.000750301 3.15953 0.679931 0.284387 0.000292789 -1550.44
465.101 234.537 0 0.000739745 3.1894 0.679931 0.285942 0.000296518 -1542.49
468.456 230.416 0 0.00072919 3.21926 0.679931 0.28749 0.000300257 -1534.49
471.812 226.122 0 0.000718641 3.25239 0.679931 0.289031 0.000304006 -1526.44
475.168 221.64 0 0.000708107 3.2883 0.679931 0.290564 0.000307765 -1518.36
478.523 216.954 0 0.000697597 3.3242 0.679931 0.292091 0.000311535 -1510.23
481.879 212.051 0 0.000687121 3.36631 0.679931 0.29361 0.000315314 -1502.06
485.235 206.914 0 0.000676691 3.41329 0.679931 0.295122 0.000319102 -1493.85
488.591 201.525 0 0.000666317 3.46027 0.679931 0.296627 0.0003229 -1485.59
491.946 195.868 0 0.000656014 3.52009 0.679931 0.298125 0.000326707 -1477.3
495.302 189.923 0 0.000645795 3.58922 0.679931 0.299615 0.000330523 -1468.96
498.658 183.671 0 0.000635674 3.65835 0.679931 0.301099 0.000334348 -1460.58
502.013 177.092 0 0.000625669 3.7607 0.679931 0.302576 0.000338181 -1452.16
505.369 170.165 0 0.000615795 3.88519 0.679931 0.304045 0.000342023 -1443.7
508.725 162.868 0 0.000606072 4.00969 0.679931 0.305508 0.000345874 -1435.19
512.081 155.178 0 0.000596518 4.26984 0.679931 0.306964 0.000349732 -1426.65
515.436 147.071 0 0.000587154 4.61313 0.679931 0.308413 0.000353599 -1418.06
518.792 138.524 0 0.000578001 4.95642 0.679931 0.309855 0.000357474 -1409.44
522.148 129.509 0 0.000569082 0 0.679931 0.31129 0.000361356 -1400.78
525.503 120 0 0.000560421 0 0.679931 0.312719 0.000365246 -1392.07
528.859 109.971 0 0.000552043 0 0.679931 0.31414 0.000369144 -1383.33
532.215 99.3923 0 0.000543974 0 0.679931 0.315555 0.000373048 -1374.54
535.57 88.2343 0 0.000536241 0 0.679931 0.316963 0.00037696 -1365.72
538.926 76.4667 0 0.000528873 0 0.679931 0.318365 0.000380879 -1356.86
542.282 64.0579 0 0.000521899 0 0.679931 0.31976 0.000384805 -1347.95
545.638 50.9751 0 0.000515351 0 0.679931 0.321148 0.000388738 -1339.01
548.993 37.1847 0 0.00050926 0 0.679931 0.322529 0.000392677 -1330.03
552.349 22.6518 0 0.000503659 0 0.679931 0.323904 0.000396623 -1321.02
555.705 7.34056 0 0.000498583 0 0.679931 0.325272 0.000400575 -1311.96
559.06 -8.78616 0 0.000494067 0 0.679931 0.326634 0.000404534 -1302.87
562.416 -25.7665 0 0.000490147 0 0.679931 0.327989 0.000408498 -1293.74
565.772 -43.6399 0 0.000486862 0 0.679931 0.329338 0.000412469 -1284.57
569.128 -62.4468 0 0.000484248 0 0.679931 0.33068 0.000416445 -1275.36
572.483 -82.229 0 0.000482347 0 0.679931 0.332016 0.000420427 -1266.11
575.839 -103.029 0 0.000481198 0 0.679931 0.333346 0.000424415 -1256.83
579.195 -124.892 0 0.000480843 0 0.679931 0.334669 0.000428408 -1247.51
582.55 -147.862 0 0.000481325 0 0.679931 0.335985 0.000432406 -1238.16
585.906 -171.987 0 0.000482685 0 0.679931 0.337296 0.00043641 -1228.77
589.262 -197.314 0 0.000484968 0 0.679931 0.3386 0.000440419 -1219.34
592.617 -223.893 0 0.00048822 0 0.679931 0.339897 0.000444433 -1209.87
595.973 -251.773 0 0.000492484 0 0.679931 0.341189 0.000448452 -1200.37
599.329 -281.007 0 0.000497807 0 0.679931 0.342474 0.000452475 -1190.84
602.685 -311.649 0 0.000504235 0 0.679931 0.343753 0.000456503 -1181.26
606.04 -343.752 0 0.000511814 0 0.679931 0.345026 0.000460536 -1171.65
609.396 -377.372 0 0.000520593 0 0.679931 0.346293 0.000464574 -1162.01
612.752 -412.567 0 0.000530618 0 0.679931 0.347553 0.000468615 -1152.33
616.107 -449.396 0 0.000541936 0 0.679931 0.348808 0.000472661 -1142.62
619.463 -487.918 0 0.000554596 0 0.679931 0.350056 0.000476711 -1132.87
622.819 -528.195 0 0.000568645 0 0.679931 0.351299 0.000480766 -1123.09
626.174 -570.291 0 0.000584129 0 0.679931 0.352535 0.000484824 -1113.27
