TITLE="Graphics"
VARIABLES= "r, cm", "drho/dt, g/(cm<sup>3</sup>s", " dT/dt", "dW/dt"
0.0375 -1202.08 7.32652e+07 1741.09
0.0382353 -4.21717 -4.21717 6.1162e-15
0.0389706 -2.14245 -2.14245 2.07489e-15
0.0397059 -0.705348 -0.705348 -1.1837e-15
0.0404412 0.323629 0.323629 4.06025e-15
0.0411765 1.06867 1.06867 9.49609e-16
0.0419118 1.60356 1.60356 -2.41445e-15
0.0426471 1.97608 1.97608 3.01819e-15
0.0433824 2.21966 2.21966 4.34774e-17
0.0441176 2.35937 2.35937 -2.23514e-15
0.0448529 2.41505 2.41505 1.39872e-15
0.0455882 2.40313 2.40313 -1.90341e-15
0.0463235 2.33764 2.33764 5.88384e-16
0.0470588 2.23078 2.23078 -6.04959e-16
0.0477941 2.09326 2.09326 -1.252e-15
0.0485294 1.93452 1.93452 3.89789e-16
0.0492647 1.76275 1.76275 -1.38868e-15
0.05 1.585 1.585 -5.20176e-16
0.0507353 1.40719 1.40719 -5.09296e-16
0.0514706 1.23412 1.23412 -2.18313e-16
0.0522059 1.06953 1.06953 -7.47025e-16
0.0529412 0.916196 0.916196 -3.494e-16
0.0536765 0.775954 0.775954 2.01979e-16
0.0544118 0.649858 0.649858 -8.06899e-16
0.0551471 0.538275 0.538275 -2.09229e-16
0.0558824 0.441014 0.441014 4.5592e-16
0.0566176 0.357449 0.357449 -7.8847e-16
0.0573529 0.286638 0.286638 5.50784e-16
0.0580882 0.227434 0.227434 -7.58461e-16
0.0588235 0.178572 0.178572 -6.95445e-17
0.0595588 0.138753 0.138753 6.16002e-16
0.0602941 0.106703 0.106703 -7.06349e-16
0.0610294 0.081216 0.081216 6.26037e-16
0.0617647 0.0611877 0.0611877 -6.72047e-16
0.0625 0.0456321 0.0456321 -1.76222e-17
0.0632353 0.0336885 0.0336885 -1.29863e-17
0.0639706 0.0246219 0.0246219 -9.47459e-18
0.0647059 0.0178158 0.0178158 1.01434e-16
0.0654412 0.0127631 0.0127631 -1.10994e-16
0.0661765 0.00905289 0.00905289 -3.46666e-18
0.0669118 0.00635793 0.00635793 -2.4311e-18
0.0676471 0.00442136 0.00442136 -1.68826e-18
0.0683824 0.00304453 0.00304453 9.64209e-17
0.0691176 0.00207597 0.00207597 -9.63466e-17
0.0698529 0.00140176 0.00140176 -5.33263e-19
0.0705882 0.000937307 0.000937307 -3.56183e-19
0.0713235 0.00062067 0.00062067 -2.35614e-19
0.0720588 0.000407023 0.000407023 8.78211e-17
0.0727941 0.00025998 0.00025998 -9.85476e-20
0.0736239 0.000158178 0.000158178 -1.92608e-16
0.0745602 8.90676e-05 8.90676e-05 1.87713e-16
0.0756167 4.57947e-05 4.57947e-05 2.22474e-16
0.076809 2.11574e-05 2.11574e-05 -7.99321e-21
0.0781545 8.61657e-06 8.61657e-06 -3.2527e-21
0.0796727 3.02324e-06 3.02324e-06 -3.59888e-17
0.081386 8.8911e-07 8.8911e-07 3.44881e-17
0.0833193 2.12078e-07 2.12078e-07 -1.64533e-17
0.0855009 3.94428e-08 3.94428e-08 -7.13886e-17
0.0879627 5.45513e-09 5.45513e-09 -5.26866e-17
0.0907408 5.29994e-10 5.29994e-10 -1.38719e-17
0.0938757 3.37621e-11 3.3762e-11 5.92194e-17
0.0974132 1.29786e-12 1.29783e-12 2.74982e-17
0.101405 2.80595e-14 2.80595e-14 -1.09275e-29
0.10591 1.15537e-32 -0 1.15537e-32
0.110993 3.87314e-17 1.75502e-17 2.11811e-17
0.116729 -1.0979e-18 -5.28925e-18 4.19135e-18
0.123202 -7.1221e-18 -7.1221e-18 -0
0.130506 6.34717e-18 6.34717e-18 -0
0.138749 -1.01323e-17 -1.87182e-18 -8.26049e-18
0.14805 1.54752e-17 8.22005e-18 7.25516e-18
0.158546 -3.11333e-18 -7.16773e-18 4.0544e-18
0.17039 -2.48235e-18 -2.48235e-18 1.1951e-33
0.183756 -8.91451e-34 -0 -8.91451e-34
0.198838 1.17796e-18 4.55717e-19 7.22246e-19
0.215857 9.33112e-19 -7.73376e-19 1.70649e-18
0.235062 -5.84479e-19 -3.26082e-19 -2.58397e-19
0.256734 -2.73354e-19 -2.73354e-19 -1.74335e-35
0.28119 -1.2808e-18 -4.55746e-19 -8.2505e-19
0.308787 1.24767e-18 7.55849e-19 4.91823e-19
0.339929 1.55926e-19 1.55926e-19 1.45165e-34
0.37507 -7.81617e-19 -4.48266e-19 -3.33351e-19
0.414725 -2.94394e-19 -1.04754e-19 -1.8964e-19
0.459474 7.80138e-20 -4.26718e-20 1.20686e-19
0.509971 1.66008e-19 1.38558e-19 2.74494e-20
0.566953 -1.35115e-20 -4.20397e-20 2.85282e-20
0.631254 3.85808e-20 -1.13038e-20 4.98846e-20
0.703815 8.40329e-20 1.81864e-20 6.58466e-20
0.785696 8.81125e-21 1.45933e-20 -5.78208e-21
0.878093 -0 -0 -0
0.982359 2.38176e-20 1.1669e-20 1.21486e-20
1.10002 -1.86125e-21 -1.86125e-21 -0
1.23279 -2.04894e-20 -7.40964e-21 -1.30797e-20
1.38261 1.17816e-21 1.17816e-21 -1.05928e-36
1.55168 1.94164e-22 9.35404e-22 -7.41241e-22
1.74246 -0 -0 -0
1.95775 1.46902e-21 1.46902e-21 -0
2.20069 2.71032e-21 1.3951e-21 1.31522e-21
2.47484 -1.17257e-38 -0 -1.17257e-38
2.78419 0 0 0
