VARIABLES= "t, s", "D^2"
TITLE="Graphics"
6.792237e-004  0.995822
0.00103881  0.993036
0.0013984  0.990251
0.00171804  0.987465
0.00215753  0.981894
0.00259703  0.976323
0.00315639  0.967967
0.00387557  0.954039
0.00459475  0.940111
0.00555365  0.920613
0.00603311  0.908078
0.00659247  0.89415
0.00719178  0.877437
0.00799087  0.856546
0.00875  0.834262
0.00942922  0.814763
0.0111473  0.764624
0.012226  0.729805
0.0135445  0.689415
0.0144635  0.660167
0.0160217  0.612813
0.0172603  0.575209
0.0181792  0.547354
0.019218  0.513928
0.0205765  0.473538
0.0214555  0.445682
0.0223744  0.416435
0.0232934  0.388579
0.0244121  0.355153
0.0256906  0.317549
0.0268094  0.281337
0.0275685  0.260446
0.0287671  0.220056
0.0300057  0.182451
0.0312842  0.143454
0.0329623  0.0961003
0.0344007  0.0543175
