VARIABLES= "T, K", "Ld", "Pf", "Lambda", "Cp", "rho", "Cp_hept_g", "Lambda_hept_g", "H_hept_g"TITLE="Graphics"
203.356 413.945 -0.0165134 0.0015323 2.0257 0.679771 1.16104e+14 2.30325e+10 -2015.7
206.711 412.287 -0.018111 0.00152306 2.0304 0.679771 1.17601e+14 2.38307e+10 -2011.75
210.067 410.678 -0.018914 0.0015137 2.03511 0.679771 1.1909e+14 2.46399e+10 -2007.74
213.423 409.108 -0.0190263 0.00150421 2.04082 0.679771 1.20571e+14 2.54599e+10 -2003.67
216.779 407.568 -0.0185447 0.00149462 2.04652 0.679771 1.22045e+14 2.62905e+10 -1999.54
220.134 406.053 -0.0175599 0.00148492 2.05226 0.679771 1.23511e+14 2.71316e+10 -1995.35
223.49 404.554 -0.0161558 0.00147512 2.05863 0.679771 1.24969e+14 2.79831e+10 -1991.1
226.846 403.065 -0.0144102 0.00146523 2.06501 0.679771 1.2642e+14 2.88447e+10 -1986.79
230.201 401.581 -0.0123949 0.00145526 2.07146 0.679771 1.27863e+14 2.97165e+10 -1982.41
233.557 400.095 -0.0101756 0.00144521 2.07918 0.679771 1.29299e+14 3.05981e+10 -1977.98
236.913 398.602 -0.00781203 0.00143509 2.0869 0.679771 1.30728e+14 3.14896e+10 -1973.49
240.268 397.099 -0.00535851 0.00142491 2.09467 0.679771 1.32149e+14 3.23907e+10 -1968.94
243.624 395.581 -0.00286363 0.00141467 2.10306 0.679771 1.33562e+14 3.33014e+10 -1964.33
246.98 394.044 -0.00037063 0.00140439 2.11145 0.679771 1.34969e+14 3.42214e+10 -1959.66
250.336 392.485 0.00208253 0.00139406 2.11994 0.679771 1.36368e+14 3.51508e+10 -1954.94
253.691 390.901 0.00446299 0.00138369 2.12934 0.679771 1.3776e+14 3.60892e+10 -1950.15
257.047 389.289 0.00674289 0.00137329 2.13873 0.679771 1.39144e+14 3.70366e+10 -1945.31
260.403 387.648 0.00889919 0.00136287 2.14821 0.679771 1.40521e+14 3.7993e+10 -1940.41
263.758 385.976 0.0109135 0.00135243 2.15828 0.679771 1.41891e+14 3.8958e+10 -1935.46
267.114 384.27 0.0127722 0.00134197 2.16834 0.679771 1.43254e+14 3.99317e+10 -1930.44
270.47 382.531 0.0144656 0.0013315 2.17855 0.679771 1.4461e+14 4.09139e+10 -1925.38
273.826 380.756 0.0159889 0.00132103 2.18962 0.679771 1.45959e+14 4.19045e+10 -1920.25
277.181 378.946 0.0173408 0.00131055 2.2007 0.679771 1.47301e+14 4.29033e+10 -1915.07
280.537 377.099 0.0185245 0.00130008 2.21193 0.679771 1.48635e+14 4.39103e+10 -1909.83
283.893 375.217 0.0195467 0.00128962 2.22401 0.679771 1.49963e+14 4.49253e+10 -1904.53
287.248 373.298 0.0204179 0.00127917 2.23609 0.679771 1.51284e+14 4.59483e+10 -1899.18
290.604 371.343 0.0211522 0.00126873 2.2483 0.679771 1.52598e+14 4.6979e+10 -1893.78
293.96 369.353 0.0217671 0.00125831 2.26105 0.679771 1.53904e+14 4.80174e+10 -1888.32
297.315 367.328 0.0222832 0.00124791 2.2738 0.679771 1.55205e+14 4.90634e+10 -1882.8
300.671 365.27 0.0227244 0.00123753 2.28668 0.679771 1.56498e+14 5.01168e+10 -1877.24
304.027 363.178 0.0231176 0.00122717 2.30011 0.679771 1.57784e+14 5.11777e+10 -1871.61
307.383 361.055 0.0234924 0.00121684 2.31353 0.679771 1.59064e+14 5.22457e+10 -1865.93
310.738 358.9 0.0238811 0.00120654 2.32703 0.679771 1.60337e+14 5.33209e+10 -1860.2
